video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
"7l56q7TmjVc","[20/21 PL 1R] 브라이튼 vs 첼시 H/L","2020-09-14T21:56:28Z","UCtm_QoN2SIxwCE-59shX7Qg","SPOTV","17","20.17.09","SPOTV|스포티비|브라이튼|첼시|베르너|하베르츠|조르지뉴|프리미어리그|지루|오도이|풀리식","732858","5322","170","2656","https://i.ytimg.com/vi/7l56q7TmjVc/default.jpg","False","False"
"8lr4RMtQUXc","[주식왕용느]힘들떄웃는자가!!미ㅊ놈이지그게...★당신의매수매도는어느누구도책임지지않습니다...","2020-09-15T06:33:31Z","UCbHN1sTuPySKpnqKSp0JHRQ","TV용느님","20","20.17.09","용느|주식|단타","101685","727","121","81","https://i.ytimg.com/vi/8lr4RMtQUXc/default.jpg","False","False"
"tEqTwDqtTKk","한국 생태계를 파괴한 황소개구리를 퇴치한 토종 포식자 물장군 치명적인 독사와 괴물 왕지네를 씹어먹어버리는 최강의 곤충","2020-09-12T14:10:48Z","UCC7bElwd29qpkgLo0j3l3Qw","문화돋보기","15","20.17.09","물장군|최강의곤충|물장군황소개구리|물장군사냥|물장군다큐멘터리|외래종퇴치|물장군뱀|곤충다큐멘터리","381008","4535","289","295","https://i.ytimg.com/vi/tEqTwDqtTKk/default.jpg","False","False"
"nAz_kkffDzc","Stray Kids Back Door M/V Reaction","2020-09-15T10:59:56Z","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","22","20.17.09","Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|이민호|LEE KNOW|MINHO|LEEMINHO|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|지성|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|정인|I.N|YANGJEONGIN|JEONGIN|백도어|back door|in life|stray kids back door|스트레이 키즈 백도어|스트레이 키즈 back door|백도어 뮤비 리액션|mv reaction|뮤비 리액션|back door 뮤비 리액션|스트레이 키즈 뮤비 리액션|skz mv reaction|백도어 뮤비|back door mv|백도어 뮤직비디오|back door music video|스키즈 백도어|리액션 비디오|reaction video","911276","210764","318","10641","https://i.ytimg.com/vi/nAz_kkffDzc/default.jpg","False","False"
"fTFA7eKB75M","[메이플] 상식에 사로잡히지 않는 호영","2020-09-15T09:00:26Z","UCaaZFxjlHI3T_I-uFbldIGA","소맥거핀","20","20.17.09","메이플|메이플스토리|메이플만화|게임만화|병맛|웃긴|만화|루시드냥|소맥거핀|애니메이션|게임애니메이션|maplestory|웃긴만화|병맛만화|윌|호영|카링|아잉눈|아잉|혐잉|국밥충|짱구|불고기로드","275862","6318","61","3292","https://i.ytimg.com/vi/fTFA7eKB75M/default.jpg","False","False"
"6zhWUACFFRc","애플시리 vs 삼성빅스비","2020-09-16T06:22:36Z","UCRwMczVQ8Jr8_8Dd8o7hPnQ","보물창고","20","20.17.09","보물창고|보창|애플시리|보창 애플시리|보물창고 애플시리|삼성빅스비|애플시리 사건|애플시리 후원|애플시리 3000만원|애플시리 근황|애플시리 기출변형|웃음참기|보창 웃음참기|보물창고 웃음참기|보창 웃긴|보창 웃겨라|보물창고 웃긴|보물창고 웃겨라|웃겨라","97139","2142","34","326","https://i.ytimg.com/vi/6zhWUACFFRc/default.jpg","False","False"
"M7YGOOIjZDA","[환불원정대 선공개 - 선불원정대] 환불원정대 in 만옥하우스🏘❣ (Hangout with Yoo - Refund Sisters)","2020-09-12T01:32:59Z","UCx6jsZ02B4K3SECUrkgPyzg","놀면 뭐하니?","24","20.17.09","유재석|김태호|무한도전|유플래시|유산슬|뽕포유|라섹|유르페우스|놀면 뭐하니|놀뭐|무도","1732878","18137","340","1394","https://i.ytimg.com/vi/M7YGOOIjZDA/default.jpg","False","False"
"2DThtr2qkLU","[2020년 09월 16일 수요일 생방송 고성국의 뉴스중심]","2020-09-16T12:11:26Z","UCM8BcGB6BWKq3utIMhGKnUA","고성국TV","25","20.17.09","[none]","24718","6062","59","65","https://i.ytimg.com/vi/2DThtr2qkLU/default.jpg","False","False"
"xoekkIQk8uI","🇺🇸🇮🇩SUB][PRANK] TV속 남자랑 싸우다가 머리채까지 잡히는 현장을 본다면?!!ㅋㅋㅋㅋ옆테이블 웃느라 고기를 못먹네ㅋㅋㅋㅋㅋㅋ - [동네놈들｜HOODBOYZ]","2020-09-13T11:30:03Z","UCIuFnJrRwHEUcIVtozJnUGA","동네놈들","23","20.17.09","관찰|관찰카메라|실험|실험카메라|prank|prankcam|prankcamera|prankgag|prankgags|gag|gags|comic|comedy|개그|개그맨|코믹|코미디|hidden|히든|역대급|레전드|리액션|레게노|개그우먼|동네놈들|지노송이커플|더블비|보물섬|엔조이커플|eng|engsub|TV|LIVE|웃긴영상|재밌는영상|funny|fun|funvideo|웃긴영상레전드|fungag|방송사고|KOREAPRANK|JOKE|장난|뉴스|news|weather|HOODBOYZ|싸움|FRANK|FRANKCAM|FRANKCOM|FRANKVIDEO|KOREAFRANK|quiz|quizshow|퀴즈|퀴즈쇼|유퀴즈온더블럭","246675","7938","206","572","https://i.ytimg.com/vi/xoekkIQk8uI/default.jpg","False","False"
"tAcJmJGA5ps","[리뷰] 손흥민과 요리스 싸움, 그게 전부가 아니었다 (토트넘 다큐 마지막회)","2020-09-11T09:01:53Z","UCmKTwXS5wC4Ww4X6PyXjMYg","서형욱의 뽈리TV","17","20.17.09","손흥민|토트넘다큐|토트넘|allornothing|무리뉴|손흥민다큐|요리스|에릭다이어|델레알리","1218626","7183","560","3079","https://i.ytimg.com/vi/tAcJmJGA5ps/default.jpg","False","False"
"fXeKQ_yrKgI","레진공예! 어몽어스 유령 만들기","2020-09-14T10:10:38Z","UCsaQlcW1DX-UYpozEwBUDzQ","달려라치킨 Dalchi","26","20.17.09","미니어쳐|miniature|폴리머클레이|polymer clay|miniaturefood|fimo|dollhouse|달려라치킨|dalchi|어몽어스|레진공예|유령|캐릭터만들기","251512","6982","89","945","https://i.ytimg.com/vi/fXeKQ_yrKgI/default.jpg","False","False"
"71pI-Gkvrqo","[ENG] 블루와 나플라의 학창시절 첫사랑은?🤭 | 블루(BLOO), 나플라(nafla) - 내 탓 (Nae tat) M/V 비하인드","2020-09-14T09:00:01Z","UCjRS-SUfmPHelbp2cARJ0bQ","메킷원 MKIT WON","24","20.17.09","나플라|nafla|루피|loopy|loopy&nafla|나플라루피|오왼|owenovadoz|wu|나플라wu|메킷레인|메킷원|창업|장사|bloo|블루|루플라|쇼미더머니|mkitrain|smtm|loofla|MKITRAIN RECORDS|Owen|Owen Ovadoz|BLOO|Young West|niahn|Loopy&nafla|neonblue|hiphop|Hip-hop|Khiphop|rap|Show me the money|SMTM|오왼오바도즈|영웨스트|니안|루피&나플라|네온블루|힙합|코리안힙합|한국힙합|국내힙합|해외힙합|국힙|외힙|레이블|블루 & 나플라|블루 나플라|BLOO & nafla|내탓|내 탓|Naetat|nae tat|NAE TAT|Big Banana|빅바나나|싱글앨범|싱글|Single Album|Single","100177","4019","10","468","https://i.ytimg.com/vi/71pI-Gkvrqo/default.jpg","False","False"
"MgPBiIswUQE","[2020 LPGA] 기적의 칩인 이글 ! 이미림 하이라이트 ♬ | ANA 인스퍼레이션","2020-09-14T02:37:55Z","UChJ1aZwVkgWAUZqYGYDOWgg","JTBC GOLF","17","20.17.09","GOLF|GOLF LESSON|골프|골프레슨|우드샷|드라이버|스윙|티샷|김형태|장재식|고경민|신준|비거리|장타|골짤강|라이브레슨|퍼팅|퍼터|백스윙|jtbc골프|jtbcgolf|레슨|느낌|backswing|swing|송경서|장새별|newstar|하체|코킹|손목|테이크백|헤드|오버스윙|왼팔|오른팔|밴드|중심축|머리|턴|백스윙탑|하프스윙|레깅|박인비|전인지|이미향|이민지|리디아고|렉시톰슨|다니엘강|LPGA|여자골프|버디|파|하이라이트","40898","253","11","24","https://i.ytimg.com/vi/MgPBiIswUQE/default.jpg","False","False"
"0rahs4qBmzc","[브람스를 좋아하세요?] ❗최초공개❗ 7화 예고 ＂ 아니잖아, 빨리 아니라고 말해!!!＂ /'Do You Like Brahms?' Preview | SBS NOW","2020-09-15T14:02:32Z","UCcOYEm78CpaZQvPE6LtoSeA","SBS NOW / SBS 공식 채널","24","20.17.09","SBS Entertainment|SBS|스브스|SBS DRAMA|브람스를좋아하세요|브람스|김민재|박은빈|김성철|박지현|이유진|배다빈|예수정|김종태|서정연|최대훈|양조아|안상은|이지원|길해연|백지원|주석태|김학선|김선화|김정영|고소현|KimMinJae|ParkEunBin|DoYouLikeBrahms|월화드라마|새드라마|월화|낭만닥터김사부|김사부2|꽃파당|스토브리그|브람스 7화 예고|사각관계|커플","217441","3852","21","791","https://i.ytimg.com/vi/0rahs4qBmzc/default.jpg","False","False"
"_4B3xQwKG3o","[원피스 분석] 조로는 카이도와의 전투에서 각성한다! 조로의 각성은?","2020-09-13T14:06:23Z","UCzK9qn0B4B-yL0uEzjxTp_w","TV랜덤","1","20.17.09","원피스|루피|조로|상디|카이도우|조로 각성|오뎅|와노쿠니|드레이크|킹|퀸|프랑키|미호크|엔마","146321","1187","86","592","https://i.ytimg.com/vi/_4B3xQwKG3o/default.jpg","False","False"
"0HQyYfbcykU","시작하자마자 10번연속 터졌다ㅋㅋㅋ보창&닥터준을 웃겨라 레전드","2020-09-12T00:33:21Z","UCRwMczVQ8Jr8_8Dd8o7hPnQ","보물창고","20","20.17.09","보창|보물창고|웃겨라|웃음참기|보물창고 웃겨라|보창 웃겨라|보물창고 웃음참기|보창 웃음참기|보창 닥터준|보창 웃긴|보물창고 웃긴|보물창고 닥터준|보창 원정상|보물창고 원정상","371616","7709","362","807","https://i.ytimg.com/vi/0HQyYfbcykU/default.jpg","False","False"
"dKwhODLUbmA","[20/21 라리가] 1R 발렌시아 vs 레반테 H/L","2020-09-13T21:27:43Z","UCtm_QoN2SIxwCE-59shX7Qg","SPOTV","17","20.17.09","SPOTV|스포티비","501093","4596","107","1454","https://i.ytimg.com/vi/dKwhODLUbmA/default.jpg","False","False"
"7QARR9gSC20","★전투기 시리즈 출격★ 공군 특수비행팀 블랙이글스 국제에어쇼 출격! | 전투기 밀착다큐 시리즈 2탄!","2020-09-15T12:00:13Z","UC4LW3sOslC14Vn5bcoNUBkg","KBS Documentary [KBS 다큐]","24","20.17.09","KBS|다큐멘터리|docu|documentary|다큐|전투기|F16|F14|톰캣|F35|랩터|T-50|KFX|차세대전투기|성일환|UDT|UDT/SEAL|이근대위|이근|가짜사나이|진짜사나이|특전사|CCT|SART|SSU|혹한기|훈련|동계훈련|특수부대|특공무술|한미연합훈련|군사|밀리터리|밀착다큐|작전","198414","2173","88","252","https://i.ytimg.com/vi/7QARR9gSC20/default.jpg","False","False"
"y26fXp1de5I","(사이다 영상툰) 택배기사를 알바생👅으로 착각한 사장의 최후🔥│썰툰│사이다툰","2020-09-14T09:00:11Z","UCFITKqW12636TGi-BfQzVaA","오카 영상툰","1","20.17.09","택배기사|택배업|택배업무|택배|택배기사월급|택배기사썰|택배기사 진상|택배 진상|택배 진상 손님|택배기사 알바|택배기사 알바생|사이다썰|사이다툰|사이다 영상툰","47439","1266","22","187","https://i.ytimg.com/vi/y26fXp1de5I/default.jpg","False","False"
